category,im_url_display,subcategory,description,gender,price,im_url_small,brand_name,im_url_md,product_url,currency,im_url,im_name,product_name,store,product_id
Handbags,http://images.neimanmarcus.com/ca/2/product_assets/X/3/6/3/T/NMX363T_bn.jpg,Handbags,"Laurence Dacade sequined Chelsea boot. 4"" covered block heel. Round cap toe. Side stretch panels. Pull-on style. Smooth sole. ""Mila"" is made in Italy.",,"1,030.00",http://images.neimanmarcus.com/ca/2/product_assets/X/3/6/3/T/NMX363T_bn.jpg,Laurence Dacade,http://images.neimanmarcus.com/ca/2/product_assets/X/3/6/3/T/NMX363T_bk.jpg,http://www.neimanmarcus.com/Laurence-Dacade-Mila-Sequined-100mm-Chelsea-Boot-Black-Booties/prod188780107_cat45140735__/p.prod?icid=&searchType=EndecaDrivenCat&rte=%252Fcategory.jsp%253FitemId%253Dcat45140735%2526pageSize%253D29%2526No%253D0%2526refinements%253D&eItemId=prod188780107&cmCat=product,USD,http://images.neimanmarcus.com/ca/2/product_assets/X/3/6/3/T/NMX363T_bz.jpg,NMX363T_bz,"Mila Sequined 100mm Chelsea Boot, Black",Neiman Marcus,31a6e938
Handbags,http://images.neimanmarcus.com/ca/2/product_assets/X/3/6/3/T/NMX363T_bn.jpg,Handbags,"Laurence Dacade sequined Chelsea boot. 4"" covered block heel. Round cap toe. Side stretch panels. Pull-on style. Smooth sole. ""Mila"" is made in Italy.",,"1,030.00",http://images.neimanmarcus.com/ca/3/product_assets/X/3/6/3/T/NMX363T_mn.jpg,Laurence Dacade,http://images.neimanmarcus.com/ca/3/product_assets/X/3/6/3/T/NMX363T_mk.jpg,http://www.neimanmarcus.com/Laurence-Dacade-Mila-Sequined-100mm-Chelsea-Boot-Black-Booties/prod188780107_cat45140735__/p.prod?icid=&searchType=EndecaDrivenCat&rte=%252Fcategory.jsp%253FitemId%253Dcat45140735%2526pageSize%253D29%2526No%253D0%2526refinements%253D&eItemId=prod188780107&cmCat=product,USD,http://images.neimanmarcus.com/ca/3/product_assets/X/3/6/3/T/NMX363T_mz.jpg,NMX363T_mz,"Mila Sequined 100mm Chelsea Boot, Black",Neiman Marcus,31a6e938
Handbags,http://images.neimanmarcus.com/ca/2/product_assets/X/3/6/3/T/NMX363T_bn.jpg,Handbags,"Laurence Dacade sequined Chelsea boot. 4"" covered block heel. Round cap toe. Side stretch panels. Pull-on style. Smooth sole. ""Mila"" is made in Italy.",,"1,030.00",http://images.neimanmarcus.com/ca/2/product_assets/X/3/6/3/T/NMX363T_an.jpg,Laurence Dacade,http://images.neimanmarcus.com/ca/2/product_assets/X/3/6/3/T/NMX363T_ak.jpg,http://www.neimanmarcus.com/Laurence-Dacade-Mila-Sequined-100mm-Chelsea-Boot-Black-Booties/prod188780107_cat45140735__/p.prod?icid=&searchType=EndecaDrivenCat&rte=%252Fcategory.jsp%253FitemId%253Dcat45140735%2526pageSize%253D29%2526No%253D0%2526refinements%253D&eItemId=prod188780107&cmCat=product,USD,http://images.neimanmarcus.com/ca/2/product_assets/X/3/6/3/T/NMX363T_az.jpg,NMX363T_az,"Mila Sequined 100mm Chelsea Boot, Black",Neiman Marcus,31a6e938
Handbags,http://images.neimanmarcus.com/ca/5/product_assets/X/3/5/0/A/NMX350A_cn.jpg,Handbags,"Christian Louboutin wavy, colorblock suede ankle boot. 3.3"" covered heel. Almond toe. Layered, zigzag topline. Back zip eases dress. Signature red leather outsole. Leather sole. ""Wavy"" is made in Italy.",,"1,395.00",http://images.neimanmarcus.com/ca/5/product_assets/X/3/5/0/A/NMX350A_cn.jpg,Christian Louboutin,http://images.neimanmarcus.com/ca/5/product_assets/X/3/5/0/A/NMX350A_ck.jpg,http://www.neimanmarcus.com/Christian-Louboutin-Wavy-Colorblock-Suede-Red-Sole-Boot-Black-Multi-Booties/prod188360177_cat45140735__/p.prod?icid=&searchType=EndecaDrivenCat&rte=%252Fcategory.jsp%253FitemId%253Dcat45140735%2526pageSize%253D29%2526No%253D0%2526refinements%253D&eItemId=prod188360177&cmCat=product,USD,http://images.neimanmarcus.com/ca/5/product_assets/X/3/5/0/A/NMX350A_cz.jpg,NMX350A_cz,"Wavy Colorblock Suede Red Sole Boot, Black/Multi",Neiman Marcus,32951ebe
Handbags,http://images.neimanmarcus.com/ca/5/product_assets/X/3/5/0/A/NMX350A_cn.jpg,Handbags,"Christian Louboutin wavy, colorblock suede ankle boot. 3.3"" covered heel. Almond toe. Layered, zigzag topline. Back zip eases dress. Signature red leather outsole. Leather sole. ""Wavy"" is made in Italy.",,"1,395.00",http://images.neimanmarcus.com/ca/5/product_assets/X/3/5/0/A/NMX350A_bn.jpg,Christian Louboutin,http://images.neimanmarcus.com/ca/5/product_assets/X/3/5/0/A/NMX350A_bk.jpg,http://www.neimanmarcus.com/Christian-Louboutin-Wavy-Colorblock-Suede-Red-Sole-Boot-Black-Multi-Booties/prod188360177_cat45140735__/p.prod?icid=&searchType=EndecaDrivenCat&rte=%252Fcategory.jsp%253FitemId%253Dcat45140735%2526pageSize%253D29%2526No%253D0%2526refinements%253D&eItemId=prod188360177&cmCat=product,USD,http://images.neimanmarcus.com/ca/5/product_assets/X/3/5/0/A/NMX350A_bz.jpg,NMX350A_bz,"Wavy Colorblock Suede Red Sole Boot, Black/Multi",Neiman Marcus,32951ebe
Handbags,http://images.neimanmarcus.com/ca/5/product_assets/X/3/5/0/A/NMX350A_cn.jpg,Handbags,"Christian Louboutin wavy, colorblock suede ankle boot. 3.3"" covered heel. Almond toe. Layered, zigzag topline. Back zip eases dress. Signature red leather outsole. Leather sole. ""Wavy"" is made in Italy.",,"1,395.00",http://images.neimanmarcus.com/ca/2/product_assets/X/3/5/0/A/NMX350A_en.jpg,Christian Louboutin,http://images.neimanmarcus.com/ca/2/product_assets/X/3/5/0/A/NMX350A_ek.jpg,http://www.neimanmarcus.com/Christian-Louboutin-Wavy-Colorblock-Suede-Red-Sole-Boot-Black-Multi-Booties/prod188360177_cat45140735__/p.prod?icid=&searchType=EndecaDrivenCat&rte=%252Fcategory.jsp%253FitemId%253Dcat45140735%2526pageSize%253D29%2526No%253D0%2526refinements%253D&eItemId=prod188360177&cmCat=product,USD,http://images.neimanmarcus.com/ca/2/product_assets/X/3/5/0/A/NMX350A_ez.jpg,NMX350A_ez,"Wavy Colorblock Suede Red Sole Boot, Black/Multi",Neiman Marcus,32951ebe
Handbags,http://images.neimanmarcus.com/ca/5/product_assets/X/3/5/0/A/NMX350A_cn.jpg,Handbags,"Christian Louboutin wavy, colorblock suede ankle boot. 3.3"" covered heel. Almond toe. Layered, zigzag topline. Back zip eases dress. Signature red leather outsole. Leather sole. ""Wavy"" is made in Italy.",,"1,395.00",http://images.neimanmarcus.com/ca/5/product_assets/X/3/5/0/A/NMX350A_an.jpg,Christian Louboutin,http://images.neimanmarcus.com/ca/5/product_assets/X/3/5/0/A/NMX350A_ak.jpg,http://www.neimanmarcus.com/Christian-Louboutin-Wavy-Colorblock-Suede-Red-Sole-Boot-Black-Multi-Booties/prod188360177_cat45140735__/p.prod?icid=&searchType=EndecaDrivenCat&rte=%252Fcategory.jsp%253FitemId%253Dcat45140735%2526pageSize%253D29%2526No%253D0%2526refinements%253D&eItemId=prod188360177&cmCat=product,USD,http://images.neimanmarcus.com/ca/5/product_assets/X/3/5/0/A/NMX350A_az.jpg,NMX350A_az,"Wavy Colorblock Suede Red Sole Boot, Black/Multi",Neiman Marcus,32951ebe
Handbags,http://images.neimanmarcus.com/ca/5/product_assets/X/3/5/0/A/NMX350A_cn.jpg,Handbags,"Christian Louboutin wavy, colorblock suede ankle boot. 3.3"" covered heel. Almond toe. Layered, zigzag topline. Back zip eases dress. Signature red leather outsole. Leather sole. ""Wavy"" is made in Italy.",,"1,395.00",http://images.neimanmarcus.com/ca/1/product_assets/X/3/5/0/A/NMX350A_zn.jpg,Christian Louboutin,http://images.neimanmarcus.com/ca/1/product_assets/X/3/5/0/A/NMX350A_zk.jpg,http://www.neimanmarcus.com/Christian-Louboutin-Wavy-Colorblock-Suede-Red-Sole-Boot-Black-Multi-Booties/prod188360177_cat45140735__/p.prod?icid=&searchType=EndecaDrivenCat&rte=%252Fcategory.jsp%253FitemId%253Dcat45140735%2526pageSize%253D29%2526No%253D0%2526refinements%253D&eItemId=prod188360177&cmCat=product,USD,http://images.neimanmarcus.com/ca/1/product_assets/X/3/5/0/A/NMX350A_zz.jpg,NMX350A_zz,"Wavy Colorblock Suede Red Sole Boot, Black/Multi",Neiman Marcus,32951ebe
Handbags,http://images.neimanmarcus.com/ca/5/product_assets/X/3/5/0/A/NMX350A_cn.jpg,Handbags,"Christian Louboutin wavy, colorblock suede ankle boot. 3.3"" covered heel. Almond toe. Layered, zigzag topline. Back zip eases dress. Signature red leather outsole. Leather sole. ""Wavy"" is made in Italy.",,"1,395.00",http://images.neimanmarcus.com/ca/6/product_assets/X/3/5/0/A/NMX350A_mn.jpg,Christian Louboutin,http://images.neimanmarcus.com/ca/6/product_assets/X/3/5/0/A/NMX350A_mk.jpg,http://www.neimanmarcus.com/Christian-Louboutin-Wavy-Colorblock-Suede-Red-Sole-Boot-Black-Multi-Booties/prod188360177_cat45140735__/p.prod?icid=&searchType=EndecaDrivenCat&rte=%252Fcategory.jsp%253FitemId%253Dcat45140735%2526pageSize%253D29%2526No%253D0%2526refinements%253D&eItemId=prod188360177&cmCat=product,USD,http://images.neimanmarcus.com/ca/6/product_assets/X/3/5/0/A/NMX350A_mz.jpg,NMX350A_mz,"Wavy Colorblock Suede Red Sole Boot, Black/Multi",Neiman Marcus,32951ebe
Handbags,http://images.neimanmarcus.com/ca/1/product_assets/X/3/A/H/D/NMX3AHD_bn.jpg,Handbags,"Manolo Blahnik embroidered colorblock suede ankle boot. Dyed lamb shearling (Spain) fur trim and lining. 4.3"" covered block heel. Pointed toe. Lace-up front. Smooth sole. ""Eskima"" is made in Italy.",,"1,595.00",http://images.neimanmarcus.com/ca/1/product_assets/X/3/A/H/D/NMX3AHD_bn.jpg,Manolo Blahnik,http://images.neimanmarcus.com/ca/1/product_assets/X/3/A/H/D/NMX3AHD_bk.jpg,http://www.neimanmarcus.com/Manolo-Blahnik-Eskima-Suede-Moccasin-Ankle-Boot-Francia-Blue-Booties/prod191760127_cat45140735__/p.prod?icid=&searchType=EndecaDrivenCat&rte=%252Fcategory.jsp%253FitemId%253Dcat45140735%2526pageSize%253D29%2526No%253D0%2526refinements%253D&eItemId=prod191760127&cmCat=product,USD,http://images.neimanmarcus.com/ca/1/product_assets/X/3/A/H/D/NMX3AHD_bz.jpg,NMX3AHD_bz,"Eskima Suede Moccasin Ankle Boot, Francia Blue",Neiman Marcus,336d5c66
Handbags,http://images.neimanmarcus.com/ca/1/product_assets/X/3/A/H/D/NMX3AHD_bn.jpg,Handbags,"Manolo Blahnik embroidered colorblock suede ankle boot. Dyed lamb shearling (Spain) fur trim and lining. 4.3"" covered block heel. Pointed toe. Lace-up front. Smooth sole. ""Eskima"" is made in Italy.",,"1,595.00",http://images.neimanmarcus.com/ca/2/product_assets/X/3/A/H/D/NMX3AHD_mn.jpg,Manolo Blahnik,http://images.neimanmarcus.com/ca/2/product_assets/X/3/A/H/D/NMX3AHD_mk.jpg,http://www.neimanmarcus.com/Manolo-Blahnik-Eskima-Suede-Moccasin-Ankle-Boot-Francia-Blue-Booties/prod191760127_cat45140735__/p.prod?icid=&searchType=EndecaDrivenCat&rte=%252Fcategory.jsp%253FitemId%253Dcat45140735%2526pageSize%253D29%2526No%253D0%2526refinements%253D&eItemId=prod191760127&cmCat=product,USD,http://images.neimanmarcus.com/ca/2/product_assets/X/3/A/H/D/NMX3AHD_mz.jpg,NMX3AHD_mz,"Eskima Suede Moccasin Ankle Boot, Francia Blue",Neiman Marcus,336d5c66
Handbags,http://images.neimanmarcus.com/ca/1/product_assets/X/3/A/H/D/NMX3AHD_bn.jpg,Handbags,"Manolo Blahnik embroidered colorblock suede ankle boot. Dyed lamb shearling (Spain) fur trim and lining. 4.3"" covered block heel. Pointed toe. Lace-up front. Smooth sole. ""Eskima"" is made in Italy.",,"1,595.00",http://images.neimanmarcus.com/ca/1/product_assets/X/3/A/H/D/NMX3AHD_an.jpg,Manolo Blahnik,http://images.neimanmarcus.com/ca/1/product_assets/X/3/A/H/D/NMX3AHD_ak.jpg,http://www.neimanmarcus.com/Manolo-Blahnik-Eskima-Suede-Moccasin-Ankle-Boot-Francia-Blue-Booties/prod191760127_cat45140735__/p.prod?icid=&searchType=EndecaDrivenCat&rte=%252Fcategory.jsp%253FitemId%253Dcat45140735%2526pageSize%253D29%2526No%253D0%2526refinements%253D&eItemId=prod191760127&cmCat=product,USD,http://images.neimanmarcus.com/ca/1/product_assets/X/3/A/H/D/NMX3AHD_az.jpg,NMX3AHD_az,"Eskima Suede Moccasin Ankle Boot, Francia Blue",Neiman Marcus,336d5c66
Handbags,http://images.neimanmarcus.com/ca/2/product_assets/X/3/8/U/J/NMX38UJ_cn.jpg,Handbags,"         Manolo Blahnik suede bootie with dyed rabbit (China) fur and dyed fox (Finland) fur trim. 2.8"" covered heel. Pointed toe. Side zip eases dress. Smooth outsole. ""Remola"" is made in Italy.",,"1,775.00",http://images.neimanmarcus.com/ca/2/product_assets/X/3/8/U/J/NMX38UJ_cn.jpg,Manolo Blahnik,http://images.neimanmarcus.com/ca/2/product_assets/X/3/8/U/J/NMX38UJ_ck.jpg,http://www.neimanmarcus.com/Manolo-Blahnik-Remola-Fur-Trim-Suede-Bootie-Navy-Blue-Booties/prod190180038_cat45140735__/p.prod?icid=&searchType=EndecaDrivenCat&rte=%252Fcategory.jsp%253FitemId%253Dcat45140735%2526pageSize%253D29%2526No%253D0%2526refinements%253D&eItemId=prod190180038&cmCat=product,USD,http://images.neimanmarcus.com/ca/2/product_assets/X/3/8/U/J/NMX38UJ_cz.jpg,NMX38UJ_cz,"Remola Fur-Trim Suede Bootie, Navy Blue",Neiman Marcus,344074e8
Handbags,http://images.neimanmarcus.com/ca/2/product_assets/X/3/8/U/J/NMX38UJ_cn.jpg,Handbags,"         Manolo Blahnik suede bootie with dyed rabbit (China) fur and dyed fox (Finland) fur trim. 2.8"" covered heel. Pointed toe. Side zip eases dress. Smooth outsole. ""Remola"" is made in Italy.",,"1,775.00",http://images.neimanmarcus.com/ca/3/product_assets/X/3/8/U/J/NMX38UJ_mn.jpg,Manolo Blahnik,http://images.neimanmarcus.com/ca/3/product_assets/X/3/8/U/J/NMX38UJ_mk.jpg,http://www.neimanmarcus.com/Manolo-Blahnik-Remola-Fur-Trim-Suede-Bootie-Navy-Blue-Booties/prod190180038_cat45140735__/p.prod?icid=&searchType=EndecaDrivenCat&rte=%252Fcategory.jsp%253FitemId%253Dcat45140735%2526pageSize%253D29%2526No%253D0%2526refinements%253D&eItemId=prod190180038&cmCat=product,USD,http://images.neimanmarcus.com/ca/3/product_assets/X/3/8/U/J/NMX38UJ_mz.jpg,NMX38UJ_mz,"Remola Fur-Trim Suede Bootie, Navy Blue",Neiman Marcus,344074e8
Handbags,http://images.neimanmarcus.com/ca/2/product_assets/X/3/8/U/J/NMX38UJ_cn.jpg,Handbags,"         Manolo Blahnik suede bootie with dyed rabbit (China) fur and dyed fox (Finland) fur trim. 2.8"" covered heel. Pointed toe. Side zip eases dress. Smooth outsole. ""Remola"" is made in Italy.",,"1,775.00",http://images.neimanmarcus.com/ca/1/product_assets/X/3/8/U/J/NMX38UJ_en.jpg,Manolo Blahnik,http://images.neimanmarcus.com/ca/1/product_assets/X/3/8/U/J/NMX38UJ_ek.jpg,http://www.neimanmarcus.com/Manolo-Blahnik-Remola-Fur-Trim-Suede-Bootie-Navy-Blue-Booties/prod190180038_cat45140735__/p.prod?icid=&searchType=EndecaDrivenCat&rte=%252Fcategory.jsp%253FitemId%253Dcat45140735%2526pageSize%253D29%2526No%253D0%2526refinements%253D&eItemId=prod190180038&cmCat=product,USD,http://images.neimanmarcus.com/ca/1/product_assets/X/3/8/U/J/NMX38UJ_ez.jpg,NMX38UJ_ez,"Remola Fur-Trim Suede Bootie, Navy Blue",Neiman Marcus,344074e8
Handbags,http://images.neimanmarcus.com/ca/2/product_assets/X/3/8/U/J/NMX38UJ_cn.jpg,Handbags,"         Manolo Blahnik suede bootie with dyed rabbit (China) fur and dyed fox (Finland) fur trim. 2.8"" covered heel. Pointed toe. Side zip eases dress. Smooth outsole. ""Remola"" is made in Italy.",,"1,775.00",http://images.neimanmarcus.com/ca/2/product_assets/X/3/8/U/J/NMX38UJ_bn.jpg,Manolo Blahnik,http://images.neimanmarcus.com/ca/2/product_assets/X/3/8/U/J/NMX38UJ_bk.jpg,http://www.neimanmarcus.com/Manolo-Blahnik-Remola-Fur-Trim-Suede-Bootie-Navy-Blue-Booties/prod190180038_cat45140735__/p.prod?icid=&searchType=EndecaDrivenCat&rte=%252Fcategory.jsp%253FitemId%253Dcat45140735%2526pageSize%253D29%2526No%253D0%2526refinements%253D&eItemId=prod190180038&cmCat=product,USD,http://images.neimanmarcus.com/ca/2/product_assets/X/3/8/U/J/NMX38UJ_bz.jpg,NMX38UJ_bz,"Remola Fur-Trim Suede Bootie, Navy Blue",Neiman Marcus,344074e8
Handbags,http://images.neimanmarcus.com/ca/2/product_assets/X/3/8/U/J/NMX38UJ_cn.jpg,Handbags,"         Manolo Blahnik suede bootie with dyed rabbit (China) fur and dyed fox (Finland) fur trim. 2.8"" covered heel. Pointed toe. Side zip eases dress. Smooth outsole. ""Remola"" is made in Italy.",,"1,775.00",http://images.neimanmarcus.com/ca/2/product_assets/X/3/8/U/J/NMX38UJ_an.jpg,Manolo Blahnik,http://images.neimanmarcus.com/ca/2/product_assets/X/3/8/U/J/NMX38UJ_ak.jpg,http://www.neimanmarcus.com/Manolo-Blahnik-Remola-Fur-Trim-Suede-Bootie-Navy-Blue-Booties/prod190180038_cat45140735__/p.prod?icid=&searchType=EndecaDrivenCat&rte=%252Fcategory.jsp%253FitemId%253Dcat45140735%2526pageSize%253D29%2526No%253D0%2526refinements%253D&eItemId=prod190180038&cmCat=product,USD,http://images.neimanmarcus.com/ca/2/product_assets/X/3/8/U/J/NMX38UJ_az.jpg,NMX38UJ_az,"Remola Fur-Trim Suede Bootie, Navy Blue",Neiman Marcus,344074e8
Handbags,http://images.neimanmarcus.com/ca/3/product_assets/X/3/8/G/6/NMX38G6_cn.jpg,Handbags,"         Rag & Bone suede bootie. 2.5"" covered block heel. Round toe. Self-tie ankle strap. Smooth outsole. ""Dalia"" is made in Italy.",,575.00,http://images.neimanmarcus.com/ca/3/product_assets/X/3/8/G/6/NMX38G6_cn.jpg,Rag & Bone,http://images.neimanmarcus.com/ca/3/product_assets/X/3/8/G/6/NMX38G6_ck.jpg,http://www.neimanmarcus.com/Rag-Bone-Dalia-Suede-Ankle-Tie-Bootie-Camel-Booties/prod189970026_cat45140735__/p.prod?icid=&searchType=EndecaDrivenCat&rte=%252Fcategory.jsp%253FitemId%253Dcat45140735%2526pageSize%253D29%2526No%253D0%2526refinements%253D&eItemId=prod189970026&cmCat=product,USD,http://images.neimanmarcus.com/ca/3/product_assets/X/3/8/G/6/NMX38G6_cz.jpg,NMX38G6_cz,"Dalia Suede Ankle-Tie Bootie, Camel",Neiman Marcus,34e622da
Handbags,http://images.neimanmarcus.com/ca/3/product_assets/X/3/8/G/6/NMX38G6_cn.jpg,Handbags,"         Rag & Bone suede bootie. 2.5"" covered block heel. Round toe. Self-tie ankle strap. Smooth outsole. ""Dalia"" is made in Italy.",,575.00,http://images.neimanmarcus.com/ca/3/product_assets/X/3/8/G/6/NMX38G6_mn.jpg,Rag & Bone,http://images.neimanmarcus.com/ca/3/product_assets/X/3/8/G/6/NMX38G6_mk.jpg,http://www.neimanmarcus.com/Rag-Bone-Dalia-Suede-Ankle-Tie-Bootie-Camel-Booties/prod189970026_cat45140735__/p.prod?icid=&searchType=EndecaDrivenCat&rte=%252Fcategory.jsp%253FitemId%253Dcat45140735%2526pageSize%253D29%2526No%253D0%2526refinements%253D&eItemId=prod189970026&cmCat=product,USD,http://images.neimanmarcus.com/ca/3/product_assets/X/3/8/G/6/NMX38G6_mz.jpg,NMX38G6_mz,"Dalia Suede Ankle-Tie Bootie, Camel",Neiman Marcus,34e622da
Handbags,http://images.neimanmarcus.com/ca/3/product_assets/X/3/8/G/6/NMX38G6_cn.jpg,Handbags,"         Rag & Bone suede bootie. 2.5"" covered block heel. Round toe. Self-tie ankle strap. Smooth outsole. ""Dalia"" is made in Italy.",,575.00,http://images.neimanmarcus.com/ca/3/product_assets/X/3/8/G/6/NMX38G6_bn.jpg,Rag & Bone,http://images.neimanmarcus.com/ca/3/product_assets/X/3/8/G/6/NMX38G6_bk.jpg,http://www.neimanmarcus.com/Rag-Bone-Dalia-Suede-Ankle-Tie-Bootie-Camel-Booties/prod189970026_cat45140735__/p.prod?icid=&searchType=EndecaDrivenCat&rte=%252Fcategory.jsp%253FitemId%253Dcat45140735%2526pageSize%253D29%2526No%253D0%2526refinements%253D&eItemId=prod189970026&cmCat=product,USD,http://images.neimanmarcus.com/ca/3/product_assets/X/3/8/G/6/NMX38G6_bz.jpg,NMX38G6_bz,"Dalia Suede Ankle-Tie Bootie, Camel",Neiman Marcus,34e622da
Handbags,http://images.neimanmarcus.com/ca/3/product_assets/X/3/8/G/6/NMX38G6_cn.jpg,Handbags,"         Rag & Bone suede bootie. 2.5"" covered block heel. Round toe. Self-tie ankle strap. Smooth outsole. ""Dalia"" is made in Italy.",,575.00,http://images.neimanmarcus.com/ca/3/product_assets/X/3/8/G/6/NMX38G6_an.jpg,Rag & Bone,http://images.neimanmarcus.com/ca/3/product_assets/X/3/8/G/6/NMX38G6_ak.jpg,http://www.neimanmarcus.com/Rag-Bone-Dalia-Suede-Ankle-Tie-Bootie-Camel-Booties/prod189970026_cat45140735__/p.prod?icid=&searchType=EndecaDrivenCat&rte=%252Fcategory.jsp%253FitemId%253Dcat45140735%2526pageSize%253D29%2526No%253D0%2526refinements%253D&eItemId=prod189970026&cmCat=product,USD,http://images.neimanmarcus.com/ca/3/product_assets/X/3/8/G/6/NMX38G6_az.jpg,NMX38G6_az,"Dalia Suede Ankle-Tie Bootie, Camel",Neiman Marcus,34e622da
Handbags,http://images.neimanmarcus.com/ca/3/product_assets/X/3/8/G/6/NMX38G6_cn.jpg,Handbags,"         Rag & Bone suede bootie. 2.5"" covered block heel. Round toe. Self-tie ankle strap. Smooth outsole. ""Dalia"" is made in Italy.",,575.00,http://images.neimanmarcus.com/ca/2/product_assets/X/3/8/G/6/NMX38G6_en.jpg,Rag & Bone,http://images.neimanmarcus.com/ca/2/product_assets/X/3/8/G/6/NMX38G6_ek.jpg,http://www.neimanmarcus.com/Rag-Bone-Dalia-Suede-Ankle-Tie-Bootie-Camel-Booties/prod189970026_cat45140735__/p.prod?icid=&searchType=EndecaDrivenCat&rte=%252Fcategory.jsp%253FitemId%253Dcat45140735%2526pageSize%253D29%2526No%253D0%2526refinements%253D&eItemId=prod189970026&cmCat=product,USD,http://images.neimanmarcus.com/ca/2/product_assets/X/3/8/G/6/NMX38G6_ez.jpg,NMX38G6_ez,"Dalia Suede Ankle-Tie Bootie, Camel",Neiman Marcus,34e622da
Handbags,http://images.neimanmarcus.com/ca/6/product_assets/X/3/8/U/Q/NMX38UQ_cn.jpg,Handbags,"Valentino crackled leather bootie with grosgrain trim. 2.4"" covered block heel. Round toe with balletic bow detail. Lace-up front; wraps around ankle. Smooth outsole. ""Ballet"" is made in Italy.",,995.00,http://images.neimanmarcus.com/ca/6/product_assets/X/3/8/U/Q/NMX38UQ_cn.jpg,Valentino,http://images.neimanmarcus.com/ca/6/product_assets/X/3/8/U/Q/NMX38UQ_ck.jpg,http://www.neimanmarcus.com/Valentino-Ballet-Crackled-Leather-Lace-Up-Bootie-Nero-Booties/prod190180134_cat45140735__/p.prod?icid=&searchType=EndecaDrivenCat&rte=%252Fcategory.jsp%253FitemId%253Dcat45140735%2526pageSize%253D29%2526No%253D0%2526refinements%253D&eItemId=prod190180134&cmCat=product,USD,http://images.neimanmarcus.com/ca/6/product_assets/X/3/8/U/Q/NMX38UQ_cz.jpg,NMX38UQ_cz,"Ballet Crackled Leather Lace-Up Bootie, Nero",Neiman Marcus,35b60130
Handbags,http://images.neimanmarcus.com/ca/6/product_assets/X/3/8/U/Q/NMX38UQ_cn.jpg,Handbags,"Valentino crackled leather bootie with grosgrain trim. 2.4"" covered block heel. Round toe with balletic bow detail. Lace-up front; wraps around ankle. Smooth outsole. ""Ballet"" is made in Italy.",,995.00,http://images.neimanmarcus.com/ca/3/product_assets/X/3/8/U/Q/NMX38UQ_en.jpg,Valentino,http://images.neimanmarcus.com/ca/3/product_assets/X/3/8/U/Q/NMX38UQ_ek.jpg,http://www.neimanmarcus.com/Valentino-Ballet-Crackled-Leather-Lace-Up-Bootie-Nero-Booties/prod190180134_cat45140735__/p.prod?icid=&searchType=EndecaDrivenCat&rte=%252Fcategory.jsp%253FitemId%253Dcat45140735%2526pageSize%253D29%2526No%253D0%2526refinements%253D&eItemId=prod190180134&cmCat=product,USD,http://images.neimanmarcus.com/ca/3/product_assets/X/3/8/U/Q/NMX38UQ_ez.jpg,NMX38UQ_ez,"Ballet Crackled Leather Lace-Up Bootie, Nero",Neiman Marcus,35b60130
Handbags,http://images.neimanmarcus.com/ca/6/product_assets/X/3/8/U/Q/NMX38UQ_cn.jpg,Handbags,"Valentino crackled leather bootie with grosgrain trim. 2.4"" covered block heel. Round toe with balletic bow detail. Lace-up front; wraps around ankle. Smooth outsole. ""Ballet"" is made in Italy.",,995.00,http://images.neimanmarcus.com/ca/6/product_assets/X/3/8/U/Q/NMX38UQ_an.jpg,Valentino,http://images.neimanmarcus.com/ca/6/product_assets/X/3/8/U/Q/NMX38UQ_ak.jpg,http://www.neimanmarcus.com/Valentino-Ballet-Crackled-Leather-Lace-Up-Bootie-Nero-Booties/prod190180134_cat45140735__/p.prod?icid=&searchType=EndecaDrivenCat&rte=%252Fcategory.jsp%253FitemId%253Dcat45140735%2526pageSize%253D29%2526No%253D0%2526refinements%253D&eItemId=prod190180134&cmCat=product,USD,http://images.neimanmarcus.com/ca/6/product_assets/X/3/8/U/Q/NMX38UQ_az.jpg,NMX38UQ_az,"Ballet Crackled Leather Lace-Up Bootie, Nero",Neiman Marcus,35b60130
Handbags,http://images.neimanmarcus.com/ca/6/product_assets/X/3/8/U/Q/NMX38UQ_cn.jpg,Handbags,"Valentino crackled leather bootie with grosgrain trim. 2.4"" covered block heel. Round toe with balletic bow detail. Lace-up front; wraps around ankle. Smooth outsole. ""Ballet"" is made in Italy.",,995.00,http://images.neimanmarcus.com/ca/2/product_assets/X/3/8/U/Q/NMX38UQ_zn.jpg,Valentino,http://images.neimanmarcus.com/ca/2/product_assets/X/3/8/U/Q/NMX38UQ_zk.jpg,http://www.neimanmarcus.com/Valentino-Ballet-Crackled-Leather-Lace-Up-Bootie-Nero-Booties/prod190180134_cat45140735__/p.prod?icid=&searchType=EndecaDrivenCat&rte=%252Fcategory.jsp%253FitemId%253Dcat45140735%2526pageSize%253D29%2526No%253D0%2526refinements%253D&eItemId=prod190180134&cmCat=product,USD,http://images.neimanmarcus.com/ca/2/product_assets/X/3/8/U/Q/NMX38UQ_zz.jpg,NMX38UQ_zz,"Ballet Crackled Leather Lace-Up Bootie, Nero",Neiman Marcus,35b60130
